bike_id,WINTER,SPRING,SUMMER,FALL
39553,58710,,707399,349404
48790,105222,,,177948
47394,198935,,92228,872207
48234,112626,,,577104
48288,133138,,,319271
47880,120969,,,547286
49783,,,,71419
48449,328290,,,289373
45766,,,433322,390312
48395,298467,,,560786
47163,72536,,145527,320778
46277,94789,,342714,416100
47218,95654,,119042,488937
48152,161305,,,694229
48644,184880,,,410010
49378,238267,,,338012
44597,62572,,1879979,216882
48293,144711,,,734224
34735,325582,,9106,606745
49411,192968,,,245715
49595,237495,,,57506
48022,141420,,,698437
48156,211392,,,524742
47408,233787,,93285,873795
44584,104380,,547460,401522
49656,150380,,,89702
49534,158479,,,191041
37245,129626,,170327,963181
46145,84790,,271440,427516
46627,124393,,137731,526616
34815,541482,,178746,807278
34157,235449,,521414,667399
49494,282123,,,282750
49197,58386,,,179267
49179,54477,,,182961
44411,96190,,,119714
48299,239954,,,630211
49925,125253,,,65602
48688,570482,,,342415
47149,14115,,154064,970197
46618,73901,,288912,276727
48558,158661,,,431251
35901,126862,,139725,914599
46441,128954,,214416,437649
49441,115699,,,144789
48864,128466,,,175221
49112,251298,,,319913
47868,230860,,,780670
47673,215463,,,790503
36014,55705,,467140,998609
47500,196138,,,825814
49171,153976,,,411490
40910,282811,,346831,1001428
37644,277749,,267482,781585
49099,160348,,,239912
49564,132603,,,98708
48982,677014,,,284621
47995,104603,,,2341319
49657,178377,,,105201
47521,189198,,,1099319
47564,167769,,,791880
49885,244642,,,129458
47680,114999,,,940489
35665,333740,,54656,117085
47376,416586,,74171,776468
48374,238952,,,587176
47481,289734,,,680632
48543,212547,,,457307
45667,97818,,524647,331633
34708,570149,,64030,202587
48010,,,,511491
39463,256155,,1369054,697693
50031,216032,,,35028
46513,77669,,317576,324683
44515,,,918917,433290
48456,186835,,,404494
42276,37194,,547251,328845
48504,162923,,,559559
48297,187308,,,521184
47820,146973,,,772768
49986,43497,,,36811
37255,517462,,349104,524388
49445,158514,,,408596
46221,79679,,192652,451273
48196,181406,,,440499
46775,143690,,155732,460676
38343,81123,,794916,447908
48496,319683,,,440100
39773,144896,,819529,341605
47363,112003,,79453,817279
45439,61075,,806962,323047
47752,180622,,,1188834
46566,76516,,238977,333860
46285,78329,,352254,346455
34733,607688,,339136,882043
47691,207629,,,869176
40517,279418,,76873,563985
35182,275273,,,474874
44646,109596,,696639,434900
48428,146944,,,618657
48189,188630,,,564014
48643,172030,,,278372
49762,166810,,,133021
39664,,,576735,301771
46508,84784,,239378,423376
47764,204910,,,630769
47568,175177,,,1710520
48012,184524,,,614518
39068,127231,,1015660,625348
47369,216040,,85365,900390
46070,46989,,347532,417778
45553,66726,,452140,444012
49694,897320,,,156634
45196,111132,,654917,374550
49122,36151,,,137890
45009,104422,,670343,535127
34723,519142,,59146,612791
49406,190818,,,271047
45958,119265,,425978,459431
48207,154623,,,568421
47310,71160,,151305,345415
49293,193320,,,242795
49690,192230,,,77252
45421,50509,,504329,186015
46344,47321,,175537,454581
35884,445494,,770329,836547
47506,112158,,,855224
47585,147484,,,692213
48468,183951,,,448553
39665,,,543679,370077
47998,165125,,,687140
45857,56203,,293697,318391
48190,240467,,,459509
39375,,,626404,
48169,193723,,,651015
39521,165164,,577820,456008
47927,118268,,,650355
50008,164625,,,76801
35536,517135,,,259041
48938,171580,,,311829
40739,,,82029,287265
49691,228875,,,48004
44698,28932,,830116,362847
46824,76715,,159335,475011
49552,82674,,,122674
49366,586199,,,186530
49998,169482,,,75422
48303,153579,,,536294
47402,476558,,206302,868062
47030,119746,,188829,374999
47801,197246,,,723103
48545,249217,,,223161
44885,93784,,604567,386557
47694,,,,2305167
48148,138889,,,765936
48358,225124,,,429361
34779,458622,,284844,351922
45631,68303,,384559,345232
34712,167694,,319071,1145195
48654,132350,,,311827
49636,188591,,,48428
44850,71296,,679633,434052
49439,165309,,,319683
44949,71534,,823900,452672
48503,227295,,,441287
47789,121481,,,804850
38427,195473,,988203,397247
49639,163171,,,173551
41637,143900,,7414,458429
34740,171426,,273111,786930
44836,85024,,615154,397044
49956,178764,,,61238
49464,171070,,,238117
47865,193743,,,867529
47797,125365,,,598545
49968,121235,,,1677878
46949,74976,,203843,562757
49702,952082,,,200665
48423,216928,,,577247
44841,105416,,474016,214752
48058,212877,,,1087557
46546,77556,,263531,364248
48229,118743,,,345064
49506,244156,,,183929
49525,175409,,,264788
48144,84678,,,552755
45270,78792,,424711,508187
48848,68193,,,175061
45534,80505,,502882,376700
36046,192963,,496286,367516
46918,86515,,129288,740641
46910,86180,,199247,358472
49679,197050,,,201158
48320,195220,,,538323
35748,275260,,123107,994987
47899,203910,,,604270
48647,172399,,,356748
47910,198203,,,750871
44466,73142,,965118,224164
33948,,,583175,317189
44559,36967,,645714,336921
48362,121465,,,513537
45808,93973,,385693,356133
44523,18955,,1294586,334757
46551,101674,,252738,389233
49634,187361,,,73366
47531,92638,,,858542
48697,128898,,,295593
47241,66344,,198313,314001
45794,88018,,439050,453073
47600,164975,,,1275202
46271,68676,,360429,392545
44862,52202,,370449,392730
49717,262073,,,145726
36428,220305,,264049,1865138
49915,169821,,,73822
49878,146155,,,142509
49402,168193,,,216536
49934,131440,,,108450
34664,240001,,524076,335178
48209,97717,,,510515
47762,273911,,,741328
45496,80593,,305524,449469
44494,88962,,735885,310270
48485,155318,,,453991
49603,190103,,,68534
48004,153492,,,1556394
49868,259826,,,85382
48088,191935,,,720130
49139,67691,,,329830
45104,64901,,585147,316669
44781,97782,,124793,951885
49967,341544,,,89902
35732,270595,,132868,392015
33873,,,565892,
44714,65324,,701692,447575
39846,,,646632,
42446,53345,,,221699
48513,208931,,,1049557
42145,70576,,,182467
47744,208329,,,803571
46341,84419,,233859,436235
49894,207710,,,179374
47930,29945,,,639675
45065,96565,,577221,370134
46794,87016,,132579,696136
46282,91937,,252897,436008
44552,77169,,783586,287160
46990,111130,,185989,418992
48226,234587,,,607675
45671,110050,,539961,415867
37249,201270,,493262,498619
46971,86843,,152686,526829
49839,177026,,,104371
49492,120954,,,213049
37256,180803,,560739,1355230
48106,214221,,,668892
46930,87440,,157404,1204341
48469,149805,,,570881
49560,197797,,,116589
37261,176303,,629160,970343
49613,167414,,,51391
50067,197394,,,41890
45701,197308,,501541,569137
48110,142585,,,564043
40157,33120,,748828,356322
48437,187725,,,547329
48472,151913,,,424960
48719,176804,,,289028
49109,132127,,,256747
49206,47637,,,187549
47982,166807,,,753113
45668,68760,,706511,370019
48014,253188,,,602218
48369,166576,,,434114
49631,567821,,,70646
35540,998829,,,355449
45748,138883,,412931,472563
49923,172957,,,103745
46756,71490,,235766,898683
45209,86310,,741597,406978
49942,234365,,,102079
49995,146512,,,118096
48200,162373,,,587426
36533,197572,,796371,1129193
49215,63828,,,185467
49377,47906,,,171161
48671,180221,,,423663
50046,183923,,,38298
47913,164682,,,713346
44585,63854,,683944,391822
45769,84895,,410694,421958
48557,332410,,,452962
49795,218177,,,155439
49802,182262,,,144298
47121,85550,,135390,469922
47920,161140,,,664439
47948,154221,,,617372
48272,381260,,,376320
48716,260769,,,357541
49665,208085,,,199554
42550,60171,,,305221
45805,40920,,367092,432743
49328,145673,,,220074
48221,158305,,,531387
49715,262451,,,220619
48768,131904,,,228691
39616,,,655242,178686
44958,98889,,577923,371072
44536,64376,,844858,193214
49450,187198,,,233324
48021,183048,,,798386
47914,197057,,,836513
39523,,,519035,203
44578,105033,,881443,410896
48017,172844,,,553929
49415,610598,,,343594
48315,175352,,,515983
44592,33935,,709098,450603
45727,18456,,329191,840448
45378,102333,,455165,488321
45454,32515,,433911,99026
45299,98666,,504101,399410
47583,205987,,,743555
47341,70779,,94645,339654
48755,60314,,,172214
39154,,,665828,
34244,,,320191,
45214,61763,,220728,
45659,101541,,1289561,718079
45010,53529,,1852235,271308
45759,16856,,308801,445310
45094,,,660863,
50083,112300,,,50817
44881,721293,,749965,407623
49154,74374,,,166356
48475,153066,,,355482
48159,146365,,,658223
46915,91748,,222494,500498
48940,185929,,,363811
33797,,,554374,92909
34751,423501,,668231,984331
47981,,,,651375
49944,154530,,,104637
47837,186948,,,722836
47999,145661,,,556101
48426,165420,,,663980
37429,159015,,173854,808466
46851,102112,,119705,464278
50027,149847,,,33954
47597,31799,,,728860
47436,148448,,180279,1716289
49914,274387,,,98217
49932,183253,,,99459
45871,83847,,374891,423991
46666,64595,,184334,454072
47869,115871,,,402505
48283,156863,,,704531
44558,88509,,793952,465270
48539,168522,,,465926
49346,167964,,,275332
47895,297384,,,690673
49737,211720,,,177563
49962,183159,,,82067
36246,5422,,538490,845456
47516,254219,,,1246337
44816,220376,,1022887,347164
49866,217957,,,116123
39597,,,855139,
48277,203186,,,575856
46523,92487,,239203,316023
49836,193401,,,106753
48707,248547,,,384401
47958,209994,,,1046469
48969,227581,,,335857
45628,78161,,504001,487996
48788,109673,,,191226
45272,96047,,516780,416181
49566,75380,,,214121
49751,196954,,,56412
49387,163008,,,215439
47202,90358,,124815,362454
48024,281586,,,751586
47963,164896,,,644742
46637,226417,,228089,448726
47466,217006,,61963,791065
48876,85060,,,246610
48345,179401,,,2021160
45763,239791,,529935,537531
48559,239273,,,453132
46606,2882,,228786,357181
36319,,,571323,478195
44595,48675,,596036,490948
47160,98082,,162375,284185
47460,167400,,,809317
48675,145107,,,354095
46386,73899,,186034,458718
44663,183340,,535358,391217
45851,124489,,246874,340610
44981,103624,,638746,294897
48939,43538,,,275641
49086,185801,,,357646
49397,237919,,,178603
48888,605868,,,286707
47537,140079,,,853996
48687,215184,,,304461
44685,34653,,,
45623,70057,,403331,421271
44442,67780,,646447,408383
37431,28047,,238600,754472
48815,150801,,,345419
47565,211325,,,863498
46924,63836,,189065,559850
48179,221590,,,649682
44897,105764,,585971,497048
46422,70278,,275787,405498
46237,104565,,305112,453844
47375,202401,,29126,1502129
41611,59578,,14390,504318
45655,130010,,171409,816103
48255,198623,,,511751
45615,104718,,514866,411625
49556,,,,101397
45203,56772,,718696,547708
48191,22379,,,606760
44270,61671,,,73237
48811,172565,,,253631
46324,38477,,279519,432218
47274,104565,,86333,393696
37189,95533,,333934,1097335
49341,213930,,,629677
49675,14101,,,223657
44479,60236,,764752,315746
46585,7677,,253058,417576
46658,104222,,256112,421900
49391,175081,,,273417
39862,35546,,1016758,570828
49583,95628,,,169316
44863,93474,,195691,75065
34710,,,32057,1204682
44686,53013,,668546,443735
40299,274302,,61529,500241
39419,,,604287,129209
39907,56215,,824560,436858
37681,346254,,299045,687973
49945,150544,,,77645
48147,193499,,,321336
49065,66809,,,114360
34208,,,521332,
44931,86096,,511758,385290
46641,83042,,267609,472384
46984,91871,,142575,384239
37021,155433,,463269,995158
47631,184676,,,880068
49649,150323,,,205147
46583,121497,,212727,400195
47954,232959,,,423708
45406,52658,,336100,139082
47650,179823,,,752915
48853,142942,,,166419
37893,248038,,662862,849236
44468,73375,,845809,412120
45680,68514,,333183,319309
46625,,,232973,548215
46505,87280,,142708,418394
44504,87769,,955513,378326
45178,71845,,577643,700351
45239,53533,,593090,1523339
38948,70759,,1096890,5971
47224,79784,,190134,416120
46112,66919,,424055,345880
48033,69652,,,698030
49386,363870,,,163663
45606,52174,,1401611,453089
47392,148531,,96517,851689
35781,669015,,435073,921023
48379,157611,,,471136
45114,96475,,706648,1172254
46236,121113,,276636,337910
36001,93774,,684346,651796
45675,96340,,419825,542501
46786,108676,,214551,477448
46170,91596,,167481,353414
48149,164814,,,748639
46438,69311,,280703,439101
42126,87790,,509774,264949
44706,68367,,609851,285162
38292,,,661837,
48460,185403,,,672482
45113,77414,,637299,396304
45431,73268,,451987,472887
45740,104461,,529668,336005
45317,32672,,545563,450994
45934,39220,,398331,532880
45827,34345,,363950,362706
45017,100815,,702597,445986
45858,100198,,2450945,293076
47619,199050,,,952782
37353,143159,,415670,881318
44503,59133,,744830,359387
46273,80199,,294864,412669
46129,80412,,377120,373715
45860,45302,,660205,346575
45517,86699,,424469,438054
45744,77163,,439703,422243
47754,205201,,,700696
34979,,,,236252
47377,221731,,51782,990231
49098,198001,,,345499
44423,63777,,746351,596830
44985,10554,,790992,471266
45204,71270,,754394,406083
49950,250708,,,268534
49871,179256,,,185231
47305,95184,,168105,286415
47513,174051,,,1545021
44397,39335,,832168,666089
48689,234779,,,330741
48081,154656,,,691759
46624,99753,,495829,413605
45152,39856,,593420,702238
47288,,,183192,20586
45079,67753,,711171,344122
34794,31276,,120667,1156486
47246,99394,,204513,422105
47542,180603,,,702439
44521,77654,,995278,210651
46898,98473,,184944,425163
49430,192761,,,346109
45735,114132,,484970,381781
45887,151428,,457683,422400
47529,,,,743224
42210,64256,,671209,1453591
44977,16550,,642136,380499
36470,146505,,393104,1993836
47580,,,,777080
47887,112572,,,784481
45972,85267,,348540,289364
45456,114978,,529211,330581
47166,125613,,147938,428417
34652,404586,,276863,912060
29257,,,81614,
45718,78530,,520336,330092
49157,155851,,,287104
48955,182498,,,277390
46933,109932,,172196,365618
49189,61690,,,233152
37037,199652,,496748,745933
47032,142673,,169770,345710
48806,109235,,,153017
50017,185998,,,179352
48579,163278,,,1480182
48262,186365,,,233018
35849,,,1141496,
37672,196640,,142157,918699
47804,142093,,,867881
36050,,,724396,
45059,80275,,565950,291654
45690,55050,,369179,410774
47232,65625,,130893,414126
45191,60403,,660612,174434
44648,40632,,673105,1466092
45716,39591,,278165,375220
35932,104670,,,
48284,151730,,,465764
49742,171093,,,210608
48049,228285,,,586706
35842,140580,,900554,914267
49283,232608,,,233699
49597,143356,,,106041
44877,93521,,223774,633372
47915,249045,,,620046
49919,135413,,,114869
45839,82930,,631087,357290
49306,116745,,,416379
46256,587220,,219409,363114
45929,108631,,345407,620189
49554,504600,,,198221
46871,93139,,166086,453331
50092,104129,,,36533
46801,137818,,152998,381120
45267,98902,,600301,324143
35937,60609,,726818,853311
47515,219300,,,843360
37248,180279,,67098,604487
49870,172141,,,132348
45870,69277,,332991,382885
46723,110854,,195549,497362
45327,5275,,585662,304617
45292,84299,,514470,321463
39791,183464,,619290,468123
44455,32162,,826368,370196
45210,105199,,502307,235432
49413,157768,,,265119
38878,87901,,404418,259507
49297,221491,,,286282
39797,,,590623,921642
47333,93193,,87991,511877
46900,75633,,205142,431483
46842,77249,,238047,462850
47416,,,80194,526522
45260,60959,,680332,434339
48452,174886,,,747140
50023,100945,,,73053
44519,125517,,684295,412369
48201,237210,,,509714
46159,108348,,250454,375403
46109,21106,,267749,257796
46684,92482,,191756,508042
35998,180162,,915085,419861
40671,40671,,604800,365478
35939,201574,,356920,904538
35935,163885,,877125,976644
48155,152302,,,615898
49322,139744,,,215976
46753,78665,,244353,540964
45634,83579,,451689,374218
47098,75119,,164161,512592
35936,180881,,706092,836002
46027,,,301041,464377
45802,98652,,435743,423804
45764,110164,,,3116
46654,97366,,264638,403067
47933,186414,,,655264
47748,217174,,,854352
47552,355813,,,1083869
46647,,,223369,352253
42472,34413,,662702,271143
47512,100637,,46924,988286
35902,214624,,762359,2092772
46494,148075,,234791,839988
49302,254008,,,256854
46263,,,289420,239231
44561,71904,,641685,396905
48403,183958,,,421493
45004,76951,,567700,393499
46592,4861,,263753,385051
46406,90015,,185281,344154
48078,223149,,,564115
37262,219560,,669731,778949
45040,73325,,590170,393549
48419,,,,512279
47457,,,46623,482987
45965,63547,,335861,432315
46704,,,293784,122066
45119,,,170874,
44871,89245,,647515,502646
45296,,,471643,
47388,,,85104,305438
47403,,,50753,622168
47383,615042,,97958,815786
48194,187692,,,627757
50009,137406,,,76554
45023,105179,,374830,355226
44824,52197,,663613,364131
49226,77581,,,222576
44346,93325,,672087,326388
47143,88205,,192819,561827
44355,100991,,895678,331816
47104,115645,,203872,589927
46698,76581,,141842,454997
44378,50594,,907768,424517
44893,4596,,663377,160243
46788,40963,,189457,361574
46835,31969,,172841,434275
44845,91079,,211445,264545
44869,48523,,674086,404229
45732,87032,,168355,316288
44976,70226,,917188,371796
45695,39492,,404958,685434
45729,102335,,475294,441008
45577,1725,,494577,388698
45926,83412,,433124,432113
46675,81186,,222574,356379
46014,93889,,347966,314427
44315,84147,,798807,429400
44903,1758,,491444,297046
47308,69052,,145738,396433
45215,54764,,579441,374942
40144,,,74758,237554
40851,435461,,676908,843400
50100,169986,,,287722
48775,59183,,,160400
44980,84760,,1375690,232003
46814,122588,,141172,280795
35895,165532,,68692,969484
48901,80884,,,189907
47835,172974,,,400865
34340,,,296607,
48422,200557,,,597259
46588,48110,,274219,357932
42597,130437,,,131517
34288,,,461523,314408
49299,179016,,,300050
46638,63288,,224064,447314
49612,349392,,,75023
46650,76570,,208715,402625
47003,23734,,190378,330760
46003,69440,,264854,348724
45480,65081,,289696,309332
46163,76530,,293725,384527
39332,277305,,805976,380959
46519,82988,,297444,369072
45765,37526,,1205062,435857
49448,317671,,,213573
49976,169117,,,84806
42531,115224,,95052,333053
29472,,,79866,
47649,104129,,,3226264
48596,167520,,,448464
48796,77773,,,139811
45284,71659,,640989,480242
46739,98567,,197090,496798
45749,28997,,487760,336964
47860,173282,,,802339
48408,144444,,,498941
47976,159971,,,629432
45551,97146,,532451,416915
46584,72191,,351100,577379
47236,86904,,170829,539183
33755,,,574977,623619
48447,121016,,,628578
47278,82475,,32400,925951
44471,57583,,743088,415891
47316,56911,,134447,482519
44849,72576,,703332,727274
36077,,,383271,670902
44475,47062,,903994,314656
